objName,objID,raMean,decMean,raMeanErr,decMeanErr,nDetections,randomID,projectionID,skyCellID,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,epochMean,nStackDetections,ng,nr,ni,nz,ny,gQfPerfect,gMeanPSFMag,gMeanPSFMagErr,gMeanKronMag,gMeanKronMagErr,gMeanApMag,gMeanApMagErr,gFlags,rQfPerfect,rMeanPSFMag,rMeanPSFMagErr,rMeanKronMag,rMeanKronMagErr,rMeanApMag,rMeanApMagErr,rFlags,iQfPerfect,iMeanPSFMag,iMeanPSFMagErr,iMeanKronMag,iMeanKronMagErr,iMeanApMag,iMeanApMagErr,iFlags,zQfPerfect,zMeanPSFMag,zMeanPSFMagErr,zMeanKronMag,zMeanKronMagErr,zMeanApMag,zMeanApMagErr,zFlags,yQfPerfect,yMeanPSFMag,yMeanPSFMagErr,yMeanKronMag,yMeanKronMagErr,yMeanApMag,yMeanApMagErr,yFlags,Ang Sep (')
b'PSO J103716.563-273004.754',b'74991593189618705',159.318958333,-27.5013,0.048,0.072,14,0.876918073629,750,12,436527104,52,b'10 37 16.563',b'-27 30 04.75',0.001,0.001,56101.5534143,4,6,3,4,1,0,0.999,21.843,0.044,21.86,0.319,22.514,0.368,115000,1.0,21.545,0.187,21.812,0.097,21.906,0.152,115000,0.999,21.389,0.056,21.374,0.276,21.765,0.316,115000,0.999,20.951,0.192,,,21.212,0.192,115000,,,,,,,,16416,7.225
b'PSO J103803.576-273122.109',b'74971595149282982',159.514904167,-27.5228083333,0.144,0.144,2,0.839563025944,750,11,268959744,32,b'',b'',,,56018.0302083,0,0,1,0,0,1,,,,,,,,0,0.776,21.0,0.165,,,20.479,0.165,16781336,,,,,,,,0,,,,,,,,0,0.592,19.546,0.292,,,20.278,0.292,4112,7.227
b'PSO J103800.769-273037.291',b'74981595031567921',159.503158333,-27.5103722222,0.004,0.004,74,0.392538745322,750,11,436527104,52,b'10 38 00.769',b'-27 30 37.29',0.001,0.001,56172.6298148,5,16,12,14,18,14,1.0,20.434,0.009,20.492,0.027,20.381,0.016,115000,1.0,19.324,0.013,19.44,0.017,19.32,0.019,115000,1.0,18.79,0.01,18.895,0.013,18.796,0.013,115000,1.0,18.57,0.011,18.678,0.018,18.58,0.019,115000,0.999,18.372,0.027,18.427,0.041,18.319,0.039,115000,7.231
b'PSO J103734.366-274251.113',b'74741593931953263',159.39315,-27.7141861111,0.006,0.007,56,0.260267716144,750,2,436527104,52,b'10 37 34.367',b'-27 42 51.11',0.001,0.001,56170.3567477,10,11,6,11,13,15,1.0,19.199,0.011,19.271,0.016,19.169,0.017,115000,1.0,18.918,0.009,19.007,0.015,18.914,0.016,115000,1.0,18.833,0.006,18.94,0.016,18.83,0.013,115000,1.0,18.739,0.016,18.838,0.028,18.732,0.029,115000,1.0,18.756,0.021,18.826,0.09,18.71,0.071,115000,7.232
b'PSO J103807.569-273256.109',b'74941595312651640',159.531491667,-27.5489333333,0.161,0.161,2,0.273171884262,750,11,302067712,36,b'',b'',,,56728.4711343,0,0,0,1,0,1,,,,,,,,0,,,,,,,,0,1.0,20.943,0.16,20.16,0.182,20.343,0.16,16777496,,,,,,,,0,0.437,19.421,0.362,,,19.597,0.362,4120,7.233
b'PSO J103737.023-272824.682',b'75031594042482101',159.404208333,-27.4735416667,0.009,0.018,67,0.878428360334,750,11,444915712,53,b'10 37 37.024',b'-27 28 24.68',0.001,0.001,56114.6670602,10,12,10,12,17,16,1.0,20.545,0.061,20.139,0.053,20.114,0.037,16892216,1.0,19.949,0.044,19.395,0.032,19.367,0.026,16892216,1.0,19.603,0.024,19.046,0.02,19.006,0.027,16892216,1.0,19.476,0.027,18.817,0.046,18.828,0.038,16892216,0.999,19.39,0.082,18.839,0.07,18.837,0.094,16892216,7.237
b'PSO J103737.041-274253.306',b'74741594043012549',159.404341667,-27.7148083333,0.134,0.134,2,0.706917904044,750,2,268959744,32,b'',b'',,,56728.4557986,0,0,0,2,0,0,,,,,,,,0,,,,,,,,0,0.742,20.98,0.111,,,21.253,0.46,4120,,,,,,,,0,,,,,,,,0,7.239
b'PSO J103714.150-274045.951',b'74781593089504979',159.3089625,-27.6794305556,0.197,0.197,2,0.211968658689,750,2,268959744,32,b'',b'',,,55251.4550694,0,1,0,1,0,0,,,,19.473,0.108,,,24,,,,,,,,0,0.734,20.84,0.197,20.189,0.176,20.373,0.197,4112,,,,,,,,0,,,,,,,,0,7.244
b'PSO J103717.707-272951.191',b'75001593238033155',159.323733333,-27.4975527778,0.028,0.036,23,0.786566062632,750,12,436527104,52,b'10 37 17.702',b'-27 29 51.27',0.001,0.001,56199.0795139,4,0,0,11,12,0,,,,,,,,16416,,,,,,,,114720,0.999,20.897,0.048,21.035,0.072,21.083,0.099,115000,0.999,20.494,0.053,20.754,0.08,21.023,0.105,115000,,,,,,,,114720,7.245
b'PSO J103704.891-273443.035',b'74901592703706055',159.270333333,-27.5786083333,0.159,0.159,2,0.727505622178,750,12,302067712,36,b'',b'',,,55608.4813773,0,0,0,1,1,0,,,,,,,,0,,,,,,,,0,0.961,20.782,0.158,19.421,0.102,19.847,0.158,16777488,0.739,21.263,0.304,,,21.959,0.304,4120,,,,,,,,0,7.245
b'PSO J103747.779-274230.753',b'74751594491000040',159.44905,-27.7085527778,0.175,0.175,2,0.169680934557,750,1,310456320,37,b'',b'',,,56005.4020139,0,1,1,0,0,0,0.911,21.397,0.175,21.168,0.192,20.65,0.175,16777496,0.677,20.554,0.13,,,19.952,0.13,16781336,,,,,,,,0,,,,,,,,0,,,,,,,,0,7.245
b'PSO J103755.593-272938.460',b'75001594816547473',159.4815875,-27.4940194444,0.033,0.037,24,0.369035459467,750,11,444915712,53,b'10 37 55.597',b'-27 29 38.40',0.001,0.001,56228.1706018,4,0,1,9,12,2,,,,,,,,16416,1.0,21.631,0.168,,,21.854,0.168,115000,1.0,20.911,0.033,20.534,0.073,20.444,0.073,16892216,1.0,20.504,0.076,20.293,0.079,20.212,0.085,16892216,0.997,19.848,0.187,19.469,0.271,19.528,0.187,115000,7.246
b'PSO J103807.616-273255.166',b'74941595315792069',159.531683333,-27.5486694444,0.147,0.147,2,0.931354504946,750,11,436285440,52,b'10 38 07.614',b'-27 32 55.03',0.001,0.001,56752.3602662,3,0,1,1,0,0,,,,,,,,16416,0.598,21.614,0.224,,,21.47,0.224,20536,1.0,21.121,0.147,20.83,0.226,20.732,0.147,16892216,,,,,,,,114720,,,,,,,,114720,7.248
b'PSO J103709.524-273928.911',b'74811592896320524',159.2896875,-27.6580305556,0.011,0.011,3,0.399904347397,750,2,277348352,33,b'',b'',,,56624.8786574,0,0,1,2,0,0,,,,,,,,0,0.7,18.219,0.013,17.496,0.009,17.65,0.013,16781336,0.596,17.233,0.04,,,17.0,0.037,16781336,,,,,,,,0,,,,,,,,0,7.249
b'PSO J103744.606-272834.633',b'75021594358458823',159.435808333,-27.4762916667,0.099,0.099,2,0.0101525234153,750,11,310456320,37,b'',b'',,,55235.5114699,0,2,0,0,0,0,0.999,21.622,0.091,21.244,0.056,21.097,0.003,16777496,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,7.254
b'PSO J103805.694-273916.338',b'74811595237544851',159.523679167,-27.6545555556,0.039,0.037,24,0.942541016212,750,1,436527104,52,b'10 38 05.699',b'-27 39 16.39',0.001,0.001,56223.5679745,4,0,0,8,15,1,,,,,,,,16416,,,,,,,,114720,0.999,21.101,0.057,21.048,0.131,21.042,0.112,115000,1.0,20.55,0.046,20.272,0.107,20.254,0.091,115000,0.998,19.998,0.163,19.373,0.206,19.477,0.163,16892216,7.256
b'PSO J103755.043-272932.937',b'75001594793379073',159.479295833,-27.4924861111,0.12,0.12,2,0.889228767612,750,11,310456320,37,b'',b'',,,56005.4270139,0,0,2,0,0,0,,,,,,,,0,0.928,20.666,0.119,19.749,0.089,19.883,0.119,16777496,,,,,,,,0,,,,,,,,0,,,,,,,,0,7.256
b'PSO J103747.995-274230.776',b'74751594499800163',159.449870833,-27.7085138889,0.066,0.08,17,0.65583695998,750,1,436527104,52,b'10 37 47.995',b'-27 42 30.78',0.001,0.001,56202.7549306,5,0,0,7,10,0,,,,,,,,114720,,,,,,,,114720,0.999,20.946,0.052,20.592,0.038,20.53,0.046,115000,1.0,20.531,0.048,20.399,0.097,20.286,0.073,115000,,,,,,,,114720,7.257
b'PSO J103737.437-272823.540',b'75031594060262463',159.405941667,-27.4732083333,0.041,0.048,13,0.101904659627,750,11,436527104,52,b'10 37 37.434',b'-27 28 23.49',0.001,0.001,56047.6428472,8,0,0,5,8,0,,,,,,,,16416,,,,,,,,114720,1.0,21.199,0.021,,,21.256,0.252,115000,1.0,20.568,0.056,20.4,0.158,20.369,0.121,115000,,,,,,,,114720,7.257
b'PSO J103732.668-272827.899',b'75031593862370995',159.386070833,-27.4744166667,0.049,0.049,2,0.273972433316,750,12,302067712,36,b'',b'',,,55545.6635069,0,0,0,0,2,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.313,18.954,0.047,19.546,0.099,19.715,0.047,536,,,,,,,,0,7.258
b'PSO J103805.658-273200.777',b'74961595236740153',159.523558333,-27.5335722222,0.032,0.063,37,0.968818460562,750,11,436527104,52,b'10 38 05.658',b'-27 32 00.78',0.001,0.001,56055.1721991,4,12,9,10,6,0,1.0,21.425,0.038,21.168,0.074,21.125,0.086,16892216,0.999,21.05,0.058,20.759,0.094,20.811,0.069,16892216,1.0,20.889,0.032,20.598,0.084,20.554,0.085,16892216,1.0,20.851,0.128,20.594,0.119,20.529,0.092,115000,,,,,,,,16416,7.259
b'PSO J103709.315-273925.496',b'74811592887331933',159.2888125,-27.6570833333,0.024,0.024,2,0.734036478898,750,2,277348352,33,b'',b'',,,55606.5284722,0,0,2,0,0,0,,,,,,,,0,0.789,19.104,0.082,,,18.388,0.028,16781336,,,,,,,,0,,,,,,,,0,,,,,,,,0,7.259
b'PSO J103743.049-272829.954',b'75031594293000404',159.429325,-27.4749888889,0.107,0.107,2,0.55881945189,750,11,302067712,36,b'',b'',,,55276.4092593,0,1,0,0,1,0,0.19,20.99,0.106,20.087,0.117,20.205,0.106,16777752,,,,,,,,0,,,,,,,,0,0.673,21.614,0.43,,,23.199,0.43,4120,,,,,,,,0,7.262
b'PSO J103807.666-273254.391',b'74941595320252260',159.5318875,-27.5484527778,0.133,0.133,2,0.3296829521,750,11,302067712,36,b'',b'',,,56740.8289352,0,0,0,2,0,0,,,,,,,,0,,,,,,,,0,0.998,21.34,0.158,,,21.042,0.206,280,,,,,,,,0,,,,,,,,0,7.263
b'PSO J103740.810-272825.346',b'75031594199871740',159.419991667,-27.4737861111,0.05,0.062,13,0.99588689487,750,11,436527104,52,b'10 37 40.811',b'-27 28 25.35',0.001,0.001,56226.0265856,10,0,2,7,4,0,,,,,,,,114720,0.665,21.68,0.066,,,22.019,0.044,118840,0.999,21.345,0.078,21.299,0.061,21.417,0.096,115000,0.999,20.783,0.106,20.638,0.216,20.527,0.128,115000,,,,,,,,114720,7.263
b'PSO J103727.465-274234.668',b'74741593641608807',159.364395833,-27.7096805556,0.019,0.019,2,0.307198726858,750,2,268513280,32,b'',b'',,,56283.6525926,0,1,0,0,1,0,,,,19.307,0.035,,,24,,,,,,,,0,,,,,,,,0,0.999,17.81,0.011,18.658,0.034,18.584,0.011,24,,,,,,,,0,7.267
b'PSO J103709.419-273929.124',b'74811592891820570',159.28925,-27.6580888889,0.013,0.013,5,0.728563814171,750,2,277348352,33,b'',b'',,,56328.1549768,0,2,1,0,2,0,0.704,19.506,0.0,18.306,0.0,18.762,0.0,16781336,0.606,18.308,0.015,17.678,0.01,18.147,0.015,16781336,,,,,,,,0,0.846,18.286,0.0,,,17.415,0.0,16781336,,,,,,,,0,7.271
b'PSO J103808.371-273800.287',b'74841595348900183',159.534883333,-27.6334138889,0.068,0.068,2,0.077663380725,750,1,268959744,32,b'',b'',,,55942.8801852,0,0,0,0,1,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.688,19.835,0.07,18.966,0.072,19.838,0.07,4120,0.682,19.057,0.249,,,,,4112,7.274
b'PSO J103709.184-273924.691',b'74811592882902144',159.288266667,-27.6568583333,0.055,0.055,3,0.374563423334,750,2,277348352,33,b'',b'',,,56070.7316319,0,0,1,0,1,1,,,,,,,,0,0.693,19.913,0.084,19.009,0.052,19.463,0.084,16781336,,,,,,,,0,0.825,19.8,0.13,,,19.226,0.13,16781328,0.615,18.601,0.086,17.854,0.055,18.076,0.086,16781336,7.277
b'PSO J103800.482-274048.686',b'74781595021004153',159.501945833,-27.6801888889,0.007,0.007,60,0.981998217275,750,1,436527104,52,b'10 38 00.483',b'-27 40 48.69',0.001,0.001,56147.5186111,5,4,12,12,16,16,0.999,21.904,0.054,21.812,0.276,21.663,0.114,115000,1.0,20.844,0.031,20.931,0.051,20.763,0.056,115000,1.0,19.384,0.009,19.504,0.017,19.406,0.012,115000,0.999,18.755,0.022,18.885,0.022,18.78,0.022,115000,0.999,18.386,0.015,18.491,0.038,18.358,0.033,115000,7.278
b'PSO J103705.709-273340.241',b'74921592737886862',159.2737375,-27.5611638889,0.05,0.065,10,0.16508092281,750,12,444915712,53,b'10 37 05.712',b'-27 33 40.22',0.001,0.001,56082.4857176,3,1,0,4,5,0,0.999,21.921,0.157,20.819,0.127,20.872,0.157,16793912,,,,,,,,16416,0.999,20.868,0.094,20.206,0.036,20.237,0.024,16892216,0.999,20.595,0.07,20.193,0.212,20.42,0.111,115000,,,,,,,,114720,7.278
b'PSO J103733.168-274252.388',b'74741593881832877',159.388158333,-27.7145416667,0.143,0.143,2,0.964815558833,750,2,302067712,36,b'',b'',,,56271.6711574,0,0,0,0,0,2,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.999,19.226,0.26,,,20.435,0.252,280,7.281
b'PSO J103732.657-272826.288',b'75031593859581598',159.386025,-27.4739666667,0.038,0.038,2,0.591496117033,750,12,1375809536,164,b'10 37 32.660',b'-27 28 26.14',0.001,0.001,55676.2687616,2,0,0,0,2,0,,,,,,,,16416,,,,,,,,16416,,,,,,,,16416,0.369,18.637,0.046,19.184,0.102,19.191,0.046,115248,,,,,,,,16416,7.285
b'PSO J103728.769-272836.771',b'75021593698588035',159.369816667,-27.4768777778,0.136,0.136,2,0.998723146504,750,12,302067712,36,b'',b'',,,55545.6522685,0,0,0,1,1,0,,,,,,,,0,,,,,,,,0,0.617,21.193,0.221,,,21.171,0.221,4120,0.998,20.262,0.135,19.022,0.099,19.129,0.135,16777496,,,,,,,,0,7.287
b'PSO J103809.346-273718.945',b'74851595388234079',159.538941667,-27.6219305556,0.182,0.182,2,0.518515078834,750,1,268959744,32,b'',b'',,,55602.4615741,0,2,0,0,0,0,0.526,21.862,0.079,,,25.243,0.625,4120,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,7.291
b'PSO J103808.442-273801.315',b'74831595351799874',159.535129167,-27.6337166667,0.004,0.006,68,0.852548519943,750,1,503635968,60,b'10 38 08.443',b'-27 38 01.32',0.001,0.001,55970.594537,5,14,12,8,16,18,1.0,16.806,0.004,16.866,0.004,16.801,0.003,115000,1.0,16.285,0.002,16.345,0.005,16.279,0.002,115000,0.999,16.101,0.006,16.181,0.002,16.11,0.003,115000,0.999,16.042,0.003,16.107,0.002,16.039,0.002,115000,0.999,15.99,0.003,16.084,0.012,15.998,0.006,115000,7.292
b'PSO J103727.320-272841.937',b'75021593639686316',159.3638375,-27.4783166667,0.074,0.074,2,0.773861844813,750,12,268959744,32,b'',b'',,,56418.699213,0,1,0,0,1,0,0.41,22.292,0.341,,,,,4120,,,,,,,,0,,,,,,,,0,0.77,19.818,0.075,,,19.716,0.075,4112,,,,,,,,0,7.294
b'PSO J103727.277-272842.106',b'75021593636586222',159.363616667,-27.4783694444,0.018,0.015,59,0.181562537497,750,12,436527104,52,b'10 37 27.278',b'-27 28 42.11',0.001,0.001,56035.1797454,5,10,10,11,17,11,1.0,20.553,0.018,20.722,0.045,20.581,0.039,115000,1.0,20.038,0.029,20.17,0.049,20.079,0.061,115000,1.0,19.787,0.013,19.942,0.041,19.85,0.063,115000,0.999,19.629,0.026,19.732,0.071,19.808,0.071,115000,0.999,19.55,0.08,19.528,0.1,19.474,0.087,115000,7.295
b'PSO J103707.349-273840.404',b'74821592805936871',159.280558333,-27.6445444444,0.061,0.058,61,0.530530686053,750,2,503635968,60,b'10 37 07.349',b'-27 38 40.40',0.001,0.001,55878.4635532,5,14,12,6,13,16,1.0,20.126,0.017,20.345,0.028,20.363,0.041,115000,1.0,18.889,0.01,18.979,0.017,18.869,0.017,115000,0.999,17.487,0.001,17.577,0.024,17.493,0.011,115000,1.0,16.862,0.006,16.961,0.009,16.878,0.006,115000,1.0,16.561,0.008,16.683,0.007,16.58,0.012,115000,7.295
b'PSO J103710.815-273119.360',b'74971592950543850',159.295016667,-27.5220416667,0.203,0.203,2,0.16883793489,750,12,302067712,36,b'',b'',,,56752.3435532,0,0,0,2,0,0,,,,,,,,0,,,,,,,,0,0.861,21.504,0.202,20.926,0.221,21.104,0.202,280,,,,,,,,0,,,,,,,,0,7.295
b'PSO J103740.471-272823.089',b'75031594187572744',159.418629167,-27.4730805556,0.153,0.153,2,0.33733416287,750,11,268959744,32,b'',b'',,,56358.4377315,0,1,1,0,0,0,0.69,21.645,0.197,,,22.555,0.197,4120,0.718,21.915,0.244,,,22.512,0.244,4120,,,,,,,,0,,,,,,,,0,,,,,,,,0,7.298
b'PSO J103755.324-272932.091',b'75001594804929596',159.480466667,-27.4922555556,0.049,0.055,19,0.148529046353,750,11,436527104,52,b'10 37 55.324',b'-27 29 32.08',0.001,0.001,56114.8226736,4,0,0,8,10,1,,,,,,,,16416,,,,,,,,114720,1.0,21.244,0.054,20.962,0.123,20.873,0.101,115000,0.998,20.7,0.048,20.777,0.028,20.799,0.056,115000,0.992,20.027,0.172,,,19.904,0.172,115000,7.302
b'PSO J103707.257-273840.375',b'74821592801236937',159.2802375,-27.64455,0.044,0.044,3,0.654552158578,750,2,268959744,32,b'',b'',,,55247.7639005,0,0,2,1,0,0,,,,,,,,0,0.602,19.505,0.0,20.185,0.28,20.278,0.102,4120,0.676,20.243,0.161,20.76,0.212,21.221,0.161,4112,,,,,,,,0,,,,,,,,0,7.31
b'PSO J103705.655-273334.510',b'74921592735228892',159.273616667,-27.5595472222,0.08,0.08,4,0.57365208452,750,12,444669952,53,b'10 37 05.656',b'-27 33 34.51',0.001,0.001,55532.4487269,1,1,1,1,1,0,0.998,21.583,0.126,20.521,0.114,20.717,0.126,16892216,1.0,20.987,0.161,19.203,0.092,19.657,0.161,16793912,0.011,21.018,0.133,,,20.458,0.133,16794168,0.824,20.926,0.198,,,20.552,0.198,20536,,,,,,,,16416,7.312
b'PSO J103719.862-274151.432',b'74761593327923170',159.3327125,-27.6976027778,0.147,0.147,2,0.769570895256,750,2,302067712,36,b'',b'',,,56735.3649884,0,0,2,0,0,0,,,,,,,,0,0.436,21.119,0.065,,,21.274,0.544,536,,,,,,,,0,,,,,,,,0,,,,,,,,0,7.312
b'PSO J103706.615-273258.042',b'74941592774910808',159.277520833,-27.54945,0.085,0.085,3,0.456041309476,750,12,302067712,36,b'',b'',,,56013.7360069,0,1,1,0,0,1,0.61,22.199,0.332,,,21.414,0.332,4120,0.998,20.763,0.092,20.094,0.099,20.051,0.092,16777496,,,,,,,,0,,,,,,,,0,1.0,19.631,0.212,,,22.191,0.212,272,7.313
b'PSO J103709.752-273137.963',b'74961592907097510',159.290591667,-27.5271027778,0.064,0.064,5,0.0745790098557,750,12,444751872,53,b'10 37 09.759',b'-27 31 38.11',0.001,0.001,56396.4122801,4,0,0,3,1,1,,,,,,,,16416,,,,,,,,114720,1.0,21.508,0.219,21.074,0.027,20.748,0.202,16892216,0.617,21.043,0.271,,,25.695,0.271,118840,0.998,18.776,0.083,16.984,0.045,17.589,0.083,16892216,7.314
b'PSO J103746.825-272838.727',b'75021594450087320',159.4450625,-27.4774194444,0.066,0.084,18,0.434271235423,750,11,444915712,53,b'10 37 46.826',b'-27 28 38.73',0.001,0.001,56061.0624074,5,0,7,4,7,0,,,,,,,,114720,1.0,21.371,0.113,21.121,0.07,20.964,0.247,16892216,0.999,21.218,0.073,20.645,0.033,20.592,0.029,16892216,0.991,20.777,0.0,20.701,0.0,20.556,0.0,16892216,,,,,,,,114720,7.314
b'PSO J103707.964-273218.098',b'74951592831944243',159.2831375,-27.5383527778,0.09,0.09,4,0.531510689791,750,12,436363264,52,b'10 37 07.979',b'-27 32 18.12',0.001,0.001,56015.4283333,3,0,0,1,3,0,,,,,,,,16416,,,,,,,,16416,0.998,21.67,0.186,21.658,0.297,21.593,0.186,115000,0.999,20.902,0.24,20.648,0.158,20.928,0.139,115000,,,,,,,,114720,7.316
b'PSO J103807.208-273232.602',b'74941595300899343',159.529995833,-27.5424111111,0.012,0.015,48,0.151545676544,750,11,436527104,52,b'10 38 07.208',b'-27 32 32.60',0.001,0.001,56190.8443518,5,9,10,12,13,4,0.999,21.487,0.056,21.433,0.076,21.35,0.093,115000,0.999,20.604,0.031,20.672,0.065,20.538,0.076,115000,1.0,20.247,0.02,20.35,0.055,20.253,0.023,115000,1.0,20.069,0.013,20.121,0.067,20.005,0.077,115000,0.998,19.617,0.1,19.611,0.263,19.838,0.126,115000,7.316
b'PSO J103805.609-273152.354',b'74961595235482911',159.523320833,-27.5312194444,0.117,0.117,2,0.863464584447,750,11,302067712,36,b'',b'',,,55602.4669907,0,2,0,0,0,0,0.979,21.486,0.116,21.421,0.151,21.421,0.116,280,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,7.32
b'PSO J103809.354-273725.830',b'74851595387901791',159.538979167,-27.6238416667,0.16,0.16,2,0.604251621854,750,1,268959744,32,b'',b'',,,55606.5299421,0,0,2,0,0,0,,,,,,,,0,0.773,21.216,0.234,,,22.165,0.24,4120,,,,,,,,0,,,,,,,,0,,,,,,,,0,7.32
b'PSO J103710.442-273123.312',b'74971592935022520',159.293466667,-27.5231361111,0.003,0.005,63,0.29105861419,750,12,503635968,60,b'10 37 10.443',b'-27 31 23.31',0.001,0.001,56010.4753357,5,12,12,10,15,14,1.0,15.053,0.003,15.104,0.002,15.047,0.002,115000,1.0,14.416,0.001,14.472,0.000784,14.405,0.002,115000,0.999,14.173,0.005,14.228,0.005,14.158,0.000967,115000,1.0,14.061,0.003,14.109,0.002,14.046,0.001,115000,1.0,13.974,0.003,13.979,0.005,13.962,0.003,115000,7.323
b'PSO J103717.683-274132.608',b'74761593236789428',159.3236375,-27.692375,0.008,0.013,70,0.551378589637,750,2,503635968,60,b'10 37 17.683',b'-27 41 32.61',0.001,0.001,56003.3671759,5,12,14,14,13,17,0.999,16.746,0.004,16.81,0.006,16.741,0.004,115000,1.0,16.184,0.005,16.255,0.008,16.186,0.002,115000,1.0,15.972,0.003,16.03,0.005,15.961,0.002,115000,1.0,15.891,0.003,15.965,0.007,15.887,0.003,115000,1.0,15.822,0.005,15.915,0.005,15.826,0.004,115000,7.323
b'PSO J103808.897-273748.682',b'74841595368584098',159.537070833,-27.6301888889,0.116,0.116,2,0.118494164309,750,1,268959744,32,b'',b'',,,56005.4239815,0,0,2,0,0,0,,,,,,,,0,0.697,20.992,0.383,,,22.67,0.237,4120,,,,,,,,0,,,,,,,,0,,,,,,,,0,7.325
b'PSO J103807.615-273243.035',b'74941595317305964',159.531691667,-27.5453,0.034,0.045,18,0.697376240694,750,11,436527104,52,b'10 38 07.616',b'-27 32 43.04',0.001,0.001,56150.7626852,5,0,1,9,7,1,,,,,,,,114720,0.998,21.847,0.192,21.823,0.275,22.013,0.192,115000,0.999,21.18,0.019,21.385,0.085,21.412,0.114,115000,0.999,20.543,0.081,20.504,0.172,20.407,0.197,115000,0.998,20.011,0.164,19.833,0.258,19.768,0.164,115000,7.327
b'PSO J103809.147-273737.838',b'74841595381277785',159.538116667,-27.6271777778,0.188,0.188,2,0.0181404855271,750,1,268959744,32,b'',b'',,,56050.1449653,0,0,0,0,1,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.676,20.897,0.232,,,20.998,0.232,4120,0.545,19.029,0.32,,,,,4112,7.327
b'PSO J103707.417-273230.425',b'74951592808780116',159.280845833,-27.5417777778,0.043,0.056,15,0.159700279273,750,12,436527104,52,b'10 37 07.417',b'-27 32 30.43',0.001,0.001,56115.9011806,4,2,2,9,2,0,1.0,21.805,0.097,20.997,0.273,21.028,0.185,16892984,0.999,21.193,0.309,,,20.536,0.0,115000,0.999,21.253,0.067,21.231,0.118,21.324,0.139,115000,0.999,21.02,0.197,21.128,0.013,21.042,0.072,115000,,,,,,,,16416,7.334
b'PSO J103726.627-274235.507',b'74741593609588403',159.360908333,-27.7098583333,0.025,0.024,26,0.428735060085,750,2,436527104,52,b'10 37 26.626',b'-27 42 35.53',0.001,0.001,56327.7725232,4,0,0,11,11,4,,,,,,,,16416,,,,,,,,114720,1.0,20.697,0.035,20.754,0.05,20.706,0.053,115000,0.999,20.132,0.039,20.167,0.075,19.915,0.059,115000,0.999,19.863,0.038,20.09,0.076,20.088,0.141,115000,7.335
b'PSO J103720.297-274156.985',b'74761593346751450',159.334525,-27.6991416667,0.045,0.072,12,0.331302736263,750,2,310697984,37,b'',b'',,,56216.9309491,0,3,5,2,2,0,1.0,21.663,0.122,21.325,0.014,21.3,0.049,16777496,0.998,21.424,0.066,21.045,0.074,20.999,0.131,16777496,0.999,21.658,0.0,,,20.755,0.428,16777496,0.998,20.923,0.083,,,20.235,0.578,272,,,,,,,,0,7.341
b'PSO J103754.130-272919.213',b'75011594754073791',159.475475,-27.4886972222,0.018,0.014,52,0.383518264986,750,11,444915712,53,b'10 37 54.130',b'-27 29 19.21',0.001,0.001,56227.8176389,5,5,10,12,15,10,0.999,21.616,0.077,21.67,0.076,21.656,0.051,115000,0.999,20.584,0.039,20.352,0.057,20.284,0.05,115000,1.0,20.041,0.023,19.784,0.042,19.713,0.036,16892216,1.0,19.738,0.041,19.52,0.053,19.459,0.046,16892216,0.999,19.413,0.09,19.311,0.134,18.972,0.1,115000,7.343
b'PSO J103706.505-273256.546',b'74941592770811458',159.27705,-27.5490055556,0.051,0.051,3,0.326082581027,750,12,310452224,37,b'',b'',,,56005.4024421,0,2,1,0,0,0,0.999,21.062,0.015,20.696,0.007,20.661,0.035,16777496,0.998,21.013,0.108,20.558,0.109,20.209,0.108,16777496,,,,,,,,0,,,,,,,,0,,,,,,,,0,7.346
b'PSO J103705.476-273335.373',b'74921592728458538',159.272816667,-27.559825,0.173,0.173,2,0.359874123111,750,12,268959744,32,b'',b'',,,56076.3056597,0,1,0,0,0,1,0.709,21.004,0.189,20.441,0.169,20.451,0.189,16781336,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.475,19.513,0.416,,,20.209,0.416,4120,7.348
b'PSO J103707.247-273233.127',b'74941592800449485',159.28015,-27.5425277778,0.016,0.016,2,0.249945152784,750,12,302067712,36,b'',b'',,,56273.9550579,0,0,0,1,1,0,,,,,,,,0,,,,,,,,0,0.26,20.855,0.168,20.51,0.269,20.63,0.168,528,0.999,17.158,0.007,17.154,0.01,17.094,0.007,280,,,,,,,,0,7.348
b'PSO J103806.773-273901.757',b'74811595281969774',159.528175,-27.6505055556,0.03,0.031,25,0.863231113053,750,1,436527104,52,b'10 38 06.778',b'-27 39 01.74',0.001,0.001,56239.3729282,4,0,0,8,15,2,,,,,,,,16416,,,,,,,,114720,0.999,20.843,0.057,20.568,0.115,20.315,0.129,115000,1.0,20.464,0.036,20.47,0.063,20.42,0.103,115000,0.998,20.136,0.02,,,21.556,0.0,115000,7.349
