objName,objID,raMean,decMean,raMeanErr,decMeanErr,nDetections,randomID,projectionID,skyCellID,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,epochMean,nStackDetections,ng,nr,ni,nz,ny,gQfPerfect,gMeanPSFMag,gMeanPSFMagErr,gMeanKronMag,gMeanKronMagErr,gMeanApMag,gMeanApMagErr,gFlags,rQfPerfect,rMeanPSFMag,rMeanPSFMagErr,rMeanKronMag,rMeanKronMagErr,rMeanApMag,rMeanApMagErr,rFlags,iQfPerfect,iMeanPSFMag,iMeanPSFMagErr,iMeanKronMag,iMeanKronMagErr,iMeanApMag,iMeanApMagErr,iFlags,zQfPerfect,zMeanPSFMag,zMeanPSFMagErr,zMeanKronMag,zMeanKronMagErr,zMeanApMag,zMeanApMagErr,zFlags,yQfPerfect,yMeanPSFMag,yMeanPSFMagErr,yMeanKronMag,yMeanKronMagErr,yMeanApMag,yMeanApMagErr,yFlags,Ang Sep (')
b'PSO J023614.088+151026.035',b'126200390587089207',39.0587375,15.173875,0.182,0.182,2,0.0292922267963,1600,79,302067712,36,b'',b'',,,55483.5210995,0,0,0,2,0,0,,,,,,,,0,,,,,,,,0,0.997,21.963,0.182,22.053,0.293,21.856,0.182,280,,,,,,,,0,,,,,,,,0,13.323
b'PSO J023604.292+150828.882',b'126170390178980137',39.017925,15.1413333333,0.07,0.109,7,0.15365641951,1600,79,436527104,52,b'02 36 04.299',b'+15 08 28.91',0.001,0.001,56204.9152546,4,0,1,6,0,0,,,,,,,,16416,0.997,21.736,0.183,21.565,0.252,21.545,0.183,115000,0.999,21.619,0.017,21.516,0.131,21.417,0.097,16892216,,,,,,,,114720,,,,,,,,114720,13.325
b'PSO J023550.514+145605.791',b'125920389604862455',38.9605083333,14.9349194444,0.159,0.159,2,0.0592395309911,1600,79,302067712,36,b'',b'',,,55530.2903241,0,0,0,2,0,0,,,,,,,,0,,,,,,,,0,0.998,21.124,0.158,19.745,0.112,19.993,0.158,16777496,,,,,,,,0,,,,,,,,0,13.327
b'PSO J023658.891+151205.816',b'126240392453282449',39.2453833333,15.2016166667,0.131,0.131,2,0.272138785824,1600,89,268959744,32,b'',b'',,,55480.8125694,0,1,0,1,0,0,0.536,20.755,0.158,,,20.877,0.158,4120,,,,,,,,0,0.702,21.73,0.231,,,21.238,0.231,4112,,,,,,,,0,,,,,,,,0,13.328
b'PSO J023623.050+144656.208',b'125730390960489252',39.0960458333,14.7822805556,0.149,0.149,2,0.300891417359,1600,69,268959744,32,b'',b'',,,56712.5901042,0,0,0,0,1,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.645,21.243,0.247,,,,,4120,0.011,19.263,0.187,,,19.419,0.187,4120,13.328
b'PSO J023551.781+150329.577',b'126070389658450663',38.9657875,15.0582,0.738,0.738,2,0.371762140069,1600,79,310456320,37,b'',b'',,,55508.2923495,0,1,0,1,0,0,0.049,23.063,,,,,,536,,,,,,,,0,0.022,20.641,0.179,,,20.156,0.179,16781336,,,,,,,,0,,,,,,,,0,13.329
b'PSO J023608.312+150924.209',b'126180390346548615',39.034675,15.1567,0.039,0.033,13,0.878913348428,1600,79,436527104,52,b'02 36 08.313',b'+15 09 24.26',0.001,0.001,56441.6411343,4,0,1,7,4,1,,,,,,,,16416,0.999,22.415,0.201,,,22.751,0.201,115000,0.999,21.036,0.035,20.354,0.157,20.587,0.098,16892216,0.999,20.756,0.057,20.701,0.125,20.719,0.101,115000,0.999,20.291,0.19,,,20.133,0.19,115000,13.33
b'PSO J023608.300+150924.107',b'126180390343678417',39.0345958333,15.1566722222,0.059,0.059,6,0.892915133287,1600,79,310452224,37,b'',b'',,,55594.1358565,0,0,0,3,3,0,,,,,,,,0,,,,,,,,0,0.999,21.267,0.107,,,20.545,0.154,16777496,0.999,20.216,0.017,19.198,0.29,19.655,0.078,16778264,,,,,,,,0,13.332
b'PSO J023549.596+150121.978',b'126020389567417855',38.9566916667,15.0227166667,0.075,0.088,19,0.718602015375,1600,79,436527104,52,b'02 35 49.597',b'+15 01 21.98',0.001,0.001,56083.3150579,5,0,2,12,5,0,,,,,,,,114720,0.999,21.513,0.015,21.424,0.187,21.318,0.213,115000,0.999,21.236,0.12,21.049,0.086,21.162,0.118,115000,0.999,20.996,0.141,20.654,0.097,20.539,0.089,16892216,,,,,,,,114720,13.334
b'PSO J023633.184+144611.057',b'125720391383544503',39.138275,14.7697166667,0.018,0.018,2,0.847605570078,1600,69,268513280,32,b'',b'',,,55585.2738426,0,1,0,0,1,0,0.455,20.285,0.151,,,20.704,0.151,4112,,,,,,,,0,,,,,,,,0,0.999,17.507,0.01,18.367,0.029,18.336,0.01,24,,,,,,,,0,13.336
b'PSO J023549.558+150120.447',b'126020389565017338',38.9565541667,15.0223194444,0.093,0.093,3,0.138758433181,1600,79,310452224,37,b'',b'',,,55714.882037,0,1,0,2,0,0,0.0,18.564,0.145,17.262,0.117,17.603,0.145,16777752,,,,,,,,0,0.998,21.352,0.066,21.124,0.032,20.927,0.183,280,,,,,,,,0,,,,,,,,0,13.338
b'PSO J023606.057+150855.464',b'126170390252309024',39.0252666667,15.1487027778,0.008,0.007,61,0.0198620334453,1600,79,436527232,52,b'02 36 06.057',b'+15 08 55.46',0.001,0.001,55932.7217477,5,12,10,16,14,9,1.0,20.103,0.024,20.247,0.034,20.163,0.035,115000,1.0,19.659,0.013,19.832,0.021,19.7,0.024,115000,0.999,19.458,0.019,19.49,0.027,19.407,0.022,115000,0.999,19.385,0.011,19.483,0.018,19.385,0.022,115000,0.999,19.336,0.047,19.357,0.125,19.211,0.077,115000,13.338
b'PSO J023650.421+144600.170',b'125720392100920560',39.2101166667,14.7666833333,0.01,0.009,41,0.447016513391,1600,69,436527104,52,b'02 36 50.421',b'+14 46 00.17',0.001,0.001,56340.734213,5,4,7,16,6,8,0.999,21.63,0.082,21.402,0.122,21.386,0.145,115000,0.999,20.295,0.014,20.304,0.023,20.187,0.03,115000,0.999,18.993,0.005,19.017,0.013,18.945,0.011,115000,0.999,18.341,0.011,18.394,0.013,18.317,0.007,115000,0.999,18.006,0.018,18.02,0.017,17.938,0.016,115000,13.34
b'PSO J023644.401+151235.730',b'126250391849922392',39.1850375,15.2099,0.131,0.131,2,0.429831394395,1600,89,436285440,52,b'02 36 44.406',b'+15 12 35.73',0.001,0.001,56932.4029051,5,0,0,2,0,0,,,,,,,,16416,,,,,,,,16416,0.998,21.813,0.049,21.829,0.026,21.999,0.119,115000,,,,,,,,114720,,,,,,,,16416,13.34
b'PSO J023647.444+151234.231',b'126250391976961884',39.1976875,15.2095083333,0.145,0.145,2,0.587232129264,1600,89,268959744,32,b'',b'',,,56189.785463,0,0,0,1,0,1,,,,,,,,0,,,,,,,,0,0.787,20.949,0.175,20.664,0.138,20.55,0.175,4120,,,,,,,,0,0.798,20.93,0.258,,,22.009,0.258,4120,13.341
b'PSO J023705.201+144655.501',b'125730392717438986',39.2717083333,14.7820472222,0.022,0.017,41,0.398363739623,1600,68,1384439808,165,b'02 37 05.202',b'+14 46 55.50',0.001,0.001,56155.6259259,12,0,8,18,11,4,,,,,,,,114720,0.999,21.346,0.068,21.052,0.066,21.011,0.081,16892216,0.999,20.774,0.023,20.496,0.045,20.463,0.048,16892216,0.999,20.478,0.026,20.222,0.066,20.135,0.055,16892216,0.999,20.065,0.159,20.16,0.05,20.132,0.117,115000,13.342
b'PSO J023718.992+144854.671',b'125770393290418739',39.329175,14.8151472222,0.017,0.011,49,0.485691494761,1600,78,444915712,53,b'02 37 18.993',b'+14 48 54.67',0.001,0.001,56230.6734375,5,0,6,20,12,11,,,,,,,,114720,0.999,20.872,0.113,20.445,0.108,20.526,0.049,16892216,0.999,20.194,0.031,19.587,0.019,19.612,0.028,16892216,0.999,19.771,0.059,19.132,0.057,19.143,0.05,16892216,0.999,19.494,0.046,18.894,0.062,18.956,0.064,16892216,13.342
b'PSO J023648.630+144557.513',b'125710392026639699',39.20265,14.7659444444,0.014,0.022,37,0.858527659307,1600,69,436527232,52,b'02 36 48.632',b'+14 45 57.54',0.001,0.001,56334.9655671,4,0,5,17,5,10,,,,,,,,16416,0.999,21.186,0.064,21.444,0.091,21.615,0.17,115000,0.999,20.408,0.028,20.504,0.047,20.403,0.047,115000,0.999,20.024,0.034,20.129,0.065,20.081,0.055,115000,0.999,19.731,0.107,19.832,0.104,19.721,0.076,115000,13.342
b'PSO J023612.311+151010.057',b'126200390513683861',39.0513333333,15.1694388889,0.118,0.118,2,0.662252961343,1600,79,302067712,36,b'',b'',,,55482.3199074,0,0,1,1,0,0,,,,,,,,0,0.364,21.355,0.15,21.181,0.285,21.26,0.15,536,0.143,21.815,0.189,,,21.806,0.189,528,,,,,,,,0,,,,,,,,0,13.343
b'PSO J023621.408+144705.577',b'125740390891562438',39.089225,14.7848555556,0.051,0.051,2,0.235052129473,1600,69,310456320,37,b'',b'',,,55483.5142014,0,0,0,2,0,0,,,,,,,,0,,,,,,,,0,0.377,20.889,0.118,19.73,0.117,19.797,0.118,16777744,,,,,,,,0,,,,,,,,0,13.343
b'PSO J023730.556+150629.593',b'126130393772530383',39.3773208333,15.1082194444,0.091,0.091,2,0.473359532164,1600,78,268959744,32,b'',b'',,,55429.5092245,0,0,0,0,2,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.66,19.823,0.225,19.657,0.074,19.48,0.266,4112,,,,,,,,0,13.344
b'PSO J023553.142+145406.851',b'125880389714372782',38.9714583333,14.9018777778,0.088,0.088,2,0.423689299658,1600,79,302067712,36,b'',b'',,,55477.5897801,0,0,2,0,0,0,,,,,,,,0,0.864,20.929,0.087,19.449,0.047,20.231,0.087,16777496,,,,,,,,0,,,,,,,,0,,,,,,,,0,13.344
b'PSO J023623.590+151138.763',b'126230390982843450',39.0983291667,15.1940638889,0.004,0.002,61,0.736195227817,1600,79,503635968,60,b'02 36 23.591',b'+15 11 38.76',0.001,0.001,56044.0183912,10,10,7,17,15,12,1.0,20.868,0.035,20.994,0.061,20.865,0.105,115000,1.0,19.629,0.018,19.724,0.04,19.623,0.023,115000,0.999,18.302,0.004,18.38,0.007,18.301,0.008,115000,1.0,17.673,0.006,17.756,0.008,17.672,0.007,115000,0.998,17.337,0.008,17.439,0.012,17.345,0.011,115000,13.344
b'PSO J023627.380+144632.219',b'125730391140931205',39.1141041667,14.7755916667,0.129,0.129,2,0.546988076108,1600,69,436285440,52,b'02 36 27.383',b'+14 46 32.14',0.001,0.001,56733.5288542,4,0,0,1,1,0,,,,,,,,16416,,,,,,,,114720,0.998,21.814,0.179,21.419,0.241,21.332,0.179,16892216,0.998,21.624,0.184,,,21.283,0.184,115000,,,,,,,,114720,13.346
b'PSO J023727.756+150727.215',b'126140393655929495',39.365675,15.1241888889,0.097,0.079,14,0.527683333054,1600,78,444915712,53,b'02 37 27.754',b'+15 07 27.26',0.001,0.001,55980.3334838,4,0,2,9,3,0,,,,,,,,16416,0.803,21.825,0.181,21.444,0.253,21.483,0.181,115256,0.999,21.169,0.142,20.825,0.061,20.702,0.06,16892216,0.999,20.97,0.073,,,20.439,0.257,16892216,,,,,,,,114720,13.348
b'PSO J023548.847+145915.676',b'125980389535595639',38.9535625,14.9876666667,0.072,0.072,6,0.0327026686004,1600,79,436363264,52,b'02 35 48.852',b'+14 59 15.56',0.001,0.001,56222.681412,4,0,0,4,2,0,,,,,,,,16416,,,,,,,,114720,0.999,21.721,0.254,,,21.64,0.424,115000,0.998,21.137,0.076,20.94,0.043,20.948,0.139,115000,,,,,,,,114720,13.348
b'PSO J023727.782+150726.906',b'126140393659589620',39.3658,15.1241055556,0.17,0.17,3,0.383072167992,1600,78,302067712,36,b'',b'',,,56233.3296528,0,0,0,2,0,1,,,,,,,,0,,,,,,,,0,0.979,21.639,0.17,20.277,0.137,20.697,0.17,16777496,,,,,,,,0,0.732,20.536,0.316,,,20.978,0.316,4120,13.35
b'PSO J023728.073+150721.504',b'126140393669487696',39.367,15.1226055556,0.019,0.02,41,0.619609267097,1600,78,444915712,53,b'02 37 28.067',b'+15 07 21.57',0.001,0.001,55950.0468518,4,0,5,13,15,8,,,,,,,,16416,0.999,21.462,0.061,21.125,0.05,21.035,0.035,16892216,0.999,20.767,0.055,20.586,0.06,20.508,0.058,16892216,0.999,20.502,0.043,20.011,0.075,20.068,0.061,16892216,0.999,19.999,0.074,19.58,0.141,19.578,0.112,115000,13.35
b'PSO J023700.518+144630.390',b'125730392521000865',39.2521833333,14.7750777778,0.124,0.124,2,0.660390725043,1600,69,276901888,33,b'',b'',,,55508.3036806,0,2,0,0,0,0,0.859,20.883,0.426,16.478,0.074,17.492,0.426,16781336,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,13.35
b'PSO J023739.400+145935.922',b'125990394141102528',39.4141666667,14.9933111111,0.178,0.178,2,0.910826493903,1600,78,268959744,32,b'',b'',,,55811.6318171,0,0,0,0,2,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.553,21.175,0.075,,,21.402,0.278,4112,,,,,,,,0,13.352
b'PSO J023736.465+145457.464',b'125890394018899609',39.4019583333,14.9159194444,0.175,0.175,2,0.252878199567,1600,78,302067712,36,b'',b'',,,56932.3964583,0,1,0,1,0,0,0.657,21.507,0.219,,,21.015,0.219,4120,,,,,,,,0,0.997,21.694,0.174,20.65,0.16,21.25,0.174,280,,,,,,,,0,,,,,,,,0,13.353
b'PSO J023600.902+145055.872',b'125810390039219015',39.0037583333,14.8488527778,0.237,0.237,2,0.651829742502,1600,79,268959744,32,b'',b'',,,56520.7748843,0,0,0,0,2,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.623,21.539,0.227,,,22.463,0.02,4120,,,,,,,,0,13.353
b'PSO J023731.705+145227.120',b'125840393820779719',39.3821041667,14.8742,0.125,0.125,2,0.816667076961,1600,78,268959744,32,b'',b'',,,56285.3727315,0,1,0,0,0,1,0.727,21.01,0.149,19.791,0.099,20.218,0.149,16781336,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.658,20.117,0.226,,,20.024,0.226,4120,13.355
b'PSO J023711.687+144740.353',b'125750392986533956',39.2987,14.7945416667,0.201,0.201,2,0.209573524268,1600,68,268959744,32,b'',b'',,,55935.2061111,0,0,0,0,0,2,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.648,20.026,0.099,,,20.75,0.29,4120,13.359
b'PSO J023658.613+144621.828',b'125720392442287786',39.24425,14.7726861111,0.007,0.006,47,0.842741316969,1600,69,436527104,52,b'02 36 58.613',b'+14 46 21.83',0.001,0.001,56132.9039583,10,3,7,14,11,12,0.999,22.159,0.096,22.102,0.175,22.048,0.131,115000,1.0,20.91,0.028,21.035,0.028,20.996,0.037,115000,0.999,19.494,0.012,19.591,0.016,19.488,0.017,115000,0.999,18.793,0.012,18.902,0.018,18.805,0.015,115000,0.999,18.462,0.024,18.521,0.036,18.441,0.028,115000,13.36
b'PSO J023700.299+144628.615',b'125730392512320058',39.25125,14.7746166667,0.216,0.216,2,0.214490549839,1600,69,277348352,33,b'',b'',,,55508.2923495,0,2,0,0,0,0,0.723,19.911,0.215,16.383,0.069,17.481,0.215,16781336,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,13.361
b'PSO J023623.836+144649.475',b'125730390992416982',39.0993166667,14.7804111111,0.183,0.183,2,0.395256375331,1600,69,268959744,32,b'',b'',,,56690.717581,0,0,0,1,1,0,,,,,,,,0,,,,,,,,0,0.702,21.43,0.272,,,24.437,0.272,4120,0.764,21.408,0.246,,,22.323,0.246,4120,,,,,,,,0,13.361
b'PSO J023606.740+150906.608',b'126180390281542766',39.0281291667,15.1518055556,0.045,0.029,21,0.509565808354,1600,79,444915712,53,b'02 36 06.740',b'+15 09 06.61',0.001,0.001,56043.3757639,4,0,5,14,2,0,,,,,,,,114720,1.0,21.679,0.099,21.076,0.153,21.169,0.118,16892216,0.999,21.21,0.041,20.6,0.093,20.623,0.079,16892216,0.998,21.025,0.078,20.78,0.047,20.76,0.09,115000,,,,,,,,16416,13.361
b'PSO J023548.905+150007.318',b'126000389537662963',38.9538,15.0020055556,0.017,0.018,42,0.512515860156,1600,79,444915712,53,b'02 35 48.906',b'+15 00 07.32',0.001,0.001,56301.5695139,5,0,5,19,11,7,,,,,,,,114720,0.999,21.728,0.088,21.171,0.134,21.325,0.129,16892216,0.999,20.806,0.052,20.315,0.032,20.342,0.036,16892216,0.999,20.402,0.024,19.972,0.067,19.949,0.05,16892216,0.999,19.91,0.075,19.353,0.147,19.431,0.13,16892216,13.362
b'PSO J023550.164+150213.530',b'126040389590215019',38.9590375,15.0370638889,0.01,0.006,70,0.0374909108854,1600,79,436527104,52,b'02 35 50.165',b'+15 02 13.53',0.001,0.001,56101.1497107,5,10,8,22,16,14,1.0,21.425,0.051,21.472,0.162,21.378,0.099,115000,0.999,20.401,0.029,20.508,0.055,20.41,0.049,115000,1.0,19.906,0.011,20.029,0.016,19.952,0.016,115000,0.999,19.629,0.024,19.731,0.024,19.638,0.028,115000,0.999,19.457,0.038,19.438,0.08,19.562,0.079,115000,13.364
b'PSO J023702.310+144638.072',b'125730392596053101',39.25965,14.7772111111,0.015,0.015,2,0.518349526933,1600,68,310456320,37,b'',b'',,,56524.0420833,0,0,0,0,1,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.0,18.524,0.015,17.229,0.015,17.667,0.015,16777752,0.461,17.679,0.016,17.279,0.022,17.247,0.016,16777752,13.364
b'PSO J023655.311+151220.827',b'126240392304827285',39.2305,15.205725,0.053,0.107,12,0.604891650942,1600,89,302309376,36,b'',b'',,,56053.7523958,0,1,2,6,2,1,0.999,21.177,0.124,19.728,0.091,20.009,0.124,16777496,0.999,22.217,0.005,21.91,0.042,21.869,0.018,280,0.999,21.286,0.033,20.932,0.044,20.9,0.038,16777496,0.999,20.996,0.069,20.826,0.15,20.781,0.052,280,0.999,19.809,0.177,19.754,0.244,19.69,0.177,280,13.365
b'PSO J023628.519+144625.671',b'125720391188389096',39.1188333333,14.7737972222,0.194,0.194,2,0.5560498606,1600,69,268959744,32,b'',b'',,,55961.4886227,0,1,0,1,0,0,0.494,21.943,0.448,,,,,4120,,,,,,,,0,0.689,21.763,0.215,,,22.14,0.215,4120,,,,,,,,0,,,,,,,,0,13.369
b'PSO J023655.309+151220.850',b'126240392302647543',39.2305125,15.2057861111,0.06,0.051,14,0.194185351202,1600,89,436527104,52,b'02 36 55.309',b'+15 12 20.85',0.001,0.001,56309.6055093,10,0,0,12,2,0,,,,,,,,114720,,,,,,,,114720,1.0,21.368,0.087,21.194,0.187,21.135,0.059,115000,0.999,20.846,0.107,21.072,0.235,20.847,0.014,115000,,,,,,,,114720,13.369
b'PSO J023549.027+150034.624',b'126010389542981943',38.9542833333,15.0096166667,0.213,0.213,2,0.27214550066,1600,79,268959744,32,b'',b'',,,55429.5092361,0,0,0,0,2,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.706,20.889,0.168,20.881,0.298,20.718,0.071,4112,,,,,,,,0,13.372
b'PSO J023612.726+144814.624',b'125760390529875446',39.05305,14.8040305556,0.034,0.027,41,0.688845601574,1600,79,176480256,21,b'02 36 12.733',b'+14 48 14.63',0.001,0.001,56253.676088,8,0,6,20,12,3,,,,,,,,32,0.999,21.613,0.126,21.116,0.089,21.084,0.133,16892216,0.999,20.826,0.053,20.347,0.05,20.29,0.032,16892216,0.999,20.352,0.092,19.791,0.076,19.758,0.061,16892216,0.999,19.909,0.22,19.278,0.26,19.384,0.282,16892216,13.372
b'PSO J023711.415+151053.500',b'126210392975718306',39.2976291667,15.1814944444,0.027,0.027,27,0.187531226489,1600,78,436527104,52,b'02 37 11.416',b'+15 10 53.50',0.001,0.001,55862.014919,10,2,7,13,5,0,0.999,22.253,0.157,21.683,0.075,21.653,0.162,16892216,0.999,21.67,0.058,21.512,0.141,21.383,0.065,115000,0.999,21.276,0.067,21.151,0.09,21.08,0.062,115000,0.999,20.89,0.103,20.762,0.109,20.601,0.239,115000,,,,,,,,114720,13.373
b'PSO J023550.256+150221.919',b'126040389594387790',38.9594,15.0394222222,0.097,0.097,2,0.219494030084,1600,79,277348352,33,b'',b'',,,55477.5953472,0,0,2,0,0,0,,,,,,,,0,0.678,21.104,0.142,,,20.515,0.318,16781336,,,,,,,,0,,,,,,,,0,,,,,,,,0,13.375
b'PSO J023709.347+144720.711',b'125740392889577385',39.28895,14.7890861111,0.207,0.207,2,0.216701142692,1600,68,268959744,32,b'',b'',,,55889.2817245,0,2,0,0,0,0,0.663,22.628,0.043,,,22.097,0.157,4120,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,13.377
b'PSO J023557.987+150639.653',b'126130389916493719',38.9916125,15.1110138889,0.172,0.172,2,0.63975919377,1600,79,268959744,32,b'',b'',,,55800.4531944,0,0,0,0,0,2,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.649,20.179,0.489,,,20.443,0.555,4120,13.377
b'PSO J023559.003+145129.891',b'125830389959000487',38.9958458333,14.8583027778,0.197,0.197,2,0.040186115578,1600,79,268959744,32,b'',b'',,,56084.7965509,0,0,0,0,1,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.657,20.597,0.247,,,20.682,0.247,4120,0.555,20.385,0.324,,,21.717,0.324,4120,13.378
b'PSO J023559.615+150713.619',b'126140389983865047',38.9984208333,15.1204194444,0.004,0.002,60,0.609687298173,1600,79,503635968,60,b'02 35 59.615',b'+15 07 13.62',0.001,0.001,56054.4889236,5,11,8,18,12,11,0.999,17.511,0.006,17.579,0.007,17.505,0.008,115000,1.0,17.055,0.004,17.117,0.006,17.045,0.004,115000,0.999,16.84,0.003,16.907,0.003,16.843,0.003,115000,1.0,16.761,0.004,16.818,0.007,16.757,0.005,115000,0.999,16.697,0.004,16.781,0.011,16.697,0.006,115000,13.379
b'PSO J023732.362+145240.808',b'125850393846904300',39.3848583333,14.8779611111,0.007,0.003,50,0.475340213138,1600,78,436527104,52,b'02 37 32.362',b'+14 52 40.81',0.001,0.001,56236.1404514,5,4,8,16,14,8,0.999,21.627,0.144,21.605,0.177,21.64,0.068,115000,1.0,20.446,0.028,20.472,0.044,20.391,0.036,115000,0.999,19.738,0.011,19.847,0.018,19.742,0.009,115000,0.999,19.366,0.033,19.476,0.045,19.39,0.033,115000,0.998,19.195,0.03,19.285,0.053,19.219,0.051,115000,13.38
b'PSO J023644.865+144552.756',b'125710391872107974',39.1870375,14.7645777778,0.065,0.065,6,0.818366616795,1600,69,436363264,52,b'02 36 44.928',b'+14 45 52.13',0.001,0.001,56487.2502083,4,0,0,4,2,0,,,,,,,,16416,,,,,,,,114720,0.999,21.205,0.211,20.989,0.231,21.123,0.077,115000,0.997,21.034,0.156,20.321,0.166,20.272,0.156,16892216,,,,,,,,114720,13.38
b'PSO J023548.761+145947.507',b'125990389530936402',38.953175,14.9965305556,0.126,0.126,3,0.918739513418,1600,79,268959744,32,b'',b'',,,56118.6740972,0,0,0,2,0,1,,,,,,,,0,,,,,,,,0,0.811,21.361,0.434,,,22.223,0.157,4120,,,,,,,,0,0.8,19.899,0.202,,,19.994,0.202,4120,13.381
b'PSO J023610.269+150951.172',b'126190390426317624',39.0428,15.1641694444,0.094,0.094,3,0.110038814237,1600,79,1384194048,165,b'02 36 10.231',b'+15 09 51.21',0.001,0.001,56546.2691088,1,0,1,2,0,0,,,,,,,,16416,1.0,21.767,0.18,20.805,0.188,20.98,0.18,16892216,0.998,21.56,0.035,20.302,0.127,20.777,0.156,16793912,,,,,,,,16416,,,,,,,,16416,13.382
b'PSO J023614.447+151033.469',b'126210390602481656',39.0601958333,15.1759638889,0.212,0.212,2,0.60674262569,1600,79,268959744,32,b'',b'',,,55430.3059838,0,0,0,0,1,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.55,21.032,0.437,,,20.966,0.437,4112,0.702,20.176,0.243,,,22.184,0.243,4120,13.383
b'PSO J023706.275+144659.283',b'125740392760770377',39.276175,14.7831027778,0.145,0.145,2,0.857453334012,1600,68,302067712,36,b'',b'',,,55477.6007639,0,1,1,0,0,0,0.553,21.094,0.119,20.998,0.094,20.847,0.119,4120,0.963,21.395,0.144,20.427,0.112,20.577,0.144,16777496,,,,,,,,0,,,,,,,,0,,,,,,,,0,13.384
b'PSO J023646.866+151237.554',b'126250391952683026',39.195325,15.2104083333,0.004,0.006,65,0.482715186181,1600,89,503635968,60,b'02 36 46.866',b'+15 12 37.55',0.001,0.001,56074.6840856,10,12,8,22,11,12,0.999,18.336,0.004,18.402,0.013,18.324,0.015,115000,0.999,17.758,0.004,17.824,0.009,17.754,0.002,115000,0.999,17.474,0.004,17.538,0.005,17.474,0.004,115000,0.999,17.337,0.004,17.405,0.009,17.337,0.007,115000,0.999,17.25,0.008,17.323,0.015,17.238,0.009,115000,13.387
b'PSO J023557.270+150624.748',b'126120389887388757',38.988625,15.106875,0.096,0.096,2,0.52200992454,1600,79,268959744,32,b'',b'',,,56972.4809491,0,0,0,2,0,0,,,,,,,,0,,,,,,,,0,0.835,20.683,0.213,20.989,0.12,20.976,0.045,4120,,,,,,,,0,,,,,,,,0,13.388
b'PSO J023612.194+151012.114',b'126200390509014533',39.0508083333,15.1700305556,0.073,0.073,2,0.47022292248,1600,79,268959744,32,b'',b'',,,55429.509456,0,0,0,0,2,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.764,19.665,0.154,,,19.539,0.036,4112,,,,,,,,0,13.39
b'PSO J023550.190+150222.541',b'126040389591468022',38.9591625,15.039575,0.235,0.235,2,0.758826601094,1600,79,302067712,36,b'',b'',,,56233.3296528,0,0,0,2,0,0,,,,,,,,0,,,,,,,,0,0.873,21.989,0.235,,,21.704,0.235,280,,,,,,,,0,,,,,,,,0,13.391
b'PSO J023719.608+150933.048',b'126190393316981568',39.3317375,15.1591527778,0.068,0.068,4,0.639760727659,1600,78,436363264,52,b'02 37 19.593',b'+15 09 32.95',0.001,0.001,55613.9533565,3,0,0,4,0,0,,,,,,,,16416,,,,,,,,114720,0.999,21.645,0.182,21.632,0.064,21.362,0.131,115000,,,,,,,,114720,,,,,,,,16416,13.393
b'PSO J023600.978+145050.542',b'125810390042747218',39.0040791667,14.8473722222,0.132,0.132,2,0.387714363996,1600,79,268959744,32,b'',b'',,,55477.5984491,0,0,2,0,0,0,,,,,,,,0,0.648,21.284,0.4,,,21.113,0.516,4120,,,,,,,,0,,,,,,,,0,,,,,,,,0,13.395
b'PSO J023550.729+150253.306',b'126050389613598279',38.9613916667,15.0481083333,0.005,0.002,61,0.391163034729,1600,79,503635968,60,b'02 35 50.729',b'+15 02 53.31',0.001,0.001,56052.6987616,5,14,9,18,12,8,1.0,18.401,0.004,18.473,0.011,18.398,0.011,115000,0.999,17.724,0.004,17.784,0.009,17.713,0.006,115000,1.0,17.405,0.003,17.465,0.006,17.4,0.003,115000,0.998,17.25,0.003,17.34,0.009,17.248,0.006,115000,0.998,17.148,0.012,17.23,0.016,17.147,0.01,115000,13.395
b'PSO J023733.938+145321.800',b'125860393914657785',39.3914125,14.8893888889,0.118,0.118,2,0.99483844358,1600,78,268959744,32,b'',b'',,,55477.5753125,0,1,1,0,0,0,0.656,20.964,0.138,20.64,0.097,20.375,0.138,16781336,0.61,21.467,0.221,,,21.294,0.221,4120,,,,,,,,0,,,,,,,,0,,,,,,,,0,13.396
